This well is one of the most ancient sites in the entire kingdom.  History and mystery seem to echo from its  every stone.	這口井是整個王國裡最古老的地點之一，每一塊石頭似乎都迴盪著歷史與神秘的氣息。
From this distance it is difficult to see.	隔著這段距離很難看清楚。
The old bucket is already at the bottom of the well.	舊水桶已經在井底了。
The old bucket disappears into the darkness.	舊水桶消失在黑暗之中。
The bucket is not here.	這裡沒有水桶。
The bucket is already at the top of the well.	這個舊水桶已經在井口了。
The old bucket emerges from the depths of the well.	舊水桶從井底深處浮現上來。
You will find that very difficult to do from here.	你會發現從這裡很難做到這件事。
The rope has already been lowered.	繩索已經放下去了。
The rope descends into the darkness.	繩索垂降進入黑暗之中。
The old bucket vanishes into the depths of the well.	舊水桶消失在井底深處。
The rope is already at the top of the well.	繩索已經在井口了。
The old bucket is already at the top of the well.	這個舊水桶已經在井口了。
The rope emerges from the well.	繩索從井裡浮現出來。
You can't raise the rope from here!	你沒辦法從這裡把繩索拉起來！
The old bucket is lifted from the well.	舊水桶被從井裡吊了起來。
You are not close enough to do that.	你離得不夠近，沒辦法這麼做。
The sides of this well are too slippery to climb down.	這口井的井壁太滑，沒辦法爬下去。
The rope does not go down the well very far.	繩索沒有垂進井裡多遠。
The old bucket is at the bottom of the well.	那個舊水桶在井底。
What a mistake you made!  This well is too deep to jump into.	你可犯了個大錯！這口井深得跳不下去。
The knots on the rope are too tight to untie.	繩索上的結打得太緊，解不開。
The goat sure doesn't want to climb the rope.	山羊當然不想爬繩索。
The goat sure doesn`t want to climb down the well with you.	山羊當然不想跟你一起爬下井去。
The goat refuses to do down the well.	山羊不肯下到井裡去。
That bucket isn't big enough for you and that big goat!	那個水桶容不下你和那隻大山羊！
The goat refuses to enter the dark well.	山羊不肯進入那口黑暗的井。
The goat refuses to go down into the dark well.	山羊不肯下到那口黑暗的井裡去。
The goat doesn`t want to slide down the rope.	山羊不想沿著繩索滑下去。
The goat is afraid of heights and refuses to jump down the well.	山羊有懼高症，不肯跳下井去。
You can't do that when you are invisible!	你隱形的時候沒辦法這麼做！
Carefully... Oh no!  The sides were too slippery... you've fallen into the well!	小心翼翼……噢不！井壁太滑了……你掉進井裡了！
They raise their colorful faces to the sun.	它們仰起繽紛的臉龐，迎向陽光。
Somebody has cut the rope;  there's no way for you to get the bucket to the well's bottom.	有人把繩索割斷了，你沒辦法把水桶弄到井底去。
All the water is at the bottom of the well.	所有的水都在井底。
Sorry, all the water is at the bottom of the well.	抱歉，所有的水都在井底。
After you are in the old bucket, your weight causes it to slowly descend.	你進到舊水桶裡後，你的重量讓水桶緩緩下降。
The long piece of rope falls to the bottom of the well.	那條長繩落到了井底。
There is no useful rope left to cut.	已經沒有可用的繩索可以割了。
There is no useful rope to get.	沒有可用的繩索可以拿。
You should be more careful the next time you try  climbing ropes.	下次爬繩索時你應該更小心一點。
There is not enough rope left to lower.	剩下的繩索不夠放下去了。
Look out for that wolf -- he can run very fast!   Don't let him catch you!	小心那隻狼——牠跑得非常快！別讓牠追上你！
You are very fortunate that your protective spell is still working.	算你走運，你的守護魔法還在發揮作用。
Fortunately, you are invisible and the wolf can't see you.	幸好你是隱形的，狼看不見你。
The wolf sees that menacing goat by your side and decides to keep his distance.	狼看見你身旁那隻兇猛的山羊，便決定保持距離。
You, fortunately, have the magic shield which will protect you.	幸好你有靈盾保護著你。
Yes, it's a wolf and it's very fast.  Now do something!	沒錯，是一隻狼，而且跑得非常快，快做點什麼！
You don't have time to do that right now!	你現在沒時間做那件事！
It seems the wolf caught up with you and is discussing dinner arrangements.	看來狼追上你了，正在盤算晚餐的安排。
Are you crazy?	你瘋了嗎？
There's no wolf here.	這裡沒有狼。
Now that the goat is gone, you'll have to take care of yourself!	山羊已經不在了，你得自己保護自己了！
The wolf is in no mood for conversion.	狼沒心情跟你聊天。
This is a very pretty maple tree.	這是一棵非常漂亮的楓樹。
This is a very large oak tree with branches stretching to the sky.	這是一棵非常高大的橡樹，枝椏伸向天際。
You can't climb a tree here!	你在這裡沒辦法爬樹！
This tree is too hard to climb.	這棵樹太難爬了。
You can't do that when you're invisible.	你隱形的時候沒辦法這麼做。
The old goat is afraid of heights and refuses to climb the tree.	那隻老山羊有懼高症，不肯爬樹。
OK	好
OUCH!	哎呦！
There is a very large oak tree here with branches stretching to the sky.	這裡有一棵非常高大的橡樹，枝椏向天空伸展。
This is a well-tended carrot patch.  The carrots look tempting to a hungry traveler.	這是一片照料得很好的胡蘿蔔田，對飢餓的旅人來說，這些胡蘿蔔看起來十分誘人。
This is a relatively low, rustic stone fence which runs along the left and rear sides of the garden.	這是一道相對低矮、質樸的石牆，沿著花園的左側和後側延伸。
There is no reason to climb the fence.	沒有理由要爬這道圍籬。
You can go around the fence.	你可以繞過這道圍籬。
There are many large, plump carrots in the garden.	花園裡有許多又大又飽滿的胡蘿蔔。
You pluck a plump, orange carrot from the ground.	你從地裡拔起一根飽滿的橘色胡蘿蔔。
The carrots are buried in the ground.  You must get  closer to see them.	胡蘿蔔埋在地裡，你得靠近一點才能看清楚。
You must be in the carrot patch to pick a carrot.	你得站在胡蘿蔔田裡才能摘胡蘿蔔。
You do not have a carrot to eat.	你身上沒有胡蘿蔔可以吃。
You see an old stone wall surrounding a well kept garden.	你看見一道古老的石牆，圍繞著一座整理得很好的花園。
This is a neat little carrot patch.  The plump carrots  look tempting.	這是一小片整齊的胡蘿蔔園，飽滿的胡蘿蔔看起來十分誘人。
It is a relatively low, native stone and masonry fence to the right and rear of a garden.	這是一道相對低矮的天然石砌圍籬，位於花園的右側和後側。
You pluck a delicious looking carrot from the fertile soil.	你從肥沃的土壤裡拔起一根看起來美味的胡蘿蔔。
They are buried in the ground.  You must get closer to see them.	它們埋在地底下，你得靠近一點才能看清楚。
You cannot do that from here.	你在這裡沒辦法這麼做。
You carefully fill the bucket with water.	你小心翼翼地把水桶裝滿了水。
You have to scoop the water with your hands, but you manage to satisfy your thirst.	你得用雙手捧水喝，但總算解了渴。
That's a dangerous proposition from here.	從這裡做這件事太危險了。
This is a clear mountain lake with some steep cliffs surrounding it.	這是一座清澈的山中湖泊，四周環繞著陡峭的懸崖。
Wandering on the banks of the lake, you see a cute little elf.	你在湖畔漫步，看見一個可愛的小精靈。
The cold water gushes into the old bucket.	冰冷的水湧進了那個舊水桶。
There is nothing to compare with that refreshing taste.	沒有什麼比得上那沁涼的滋味。
There is a very pretty lake nearby with a small little elf running along its shore.	附近有一座非常美麗的湖泊，一個嬌小的小精靈正沿著湖岸奔跑。
This is a small elf.  He looks very friendly.	這是一個嬌小的小精靈，看起來十分友善。
There's no elf here.	這裡沒有小精靈。
The elf, impressed by your friendliness, gives you a magic ring.  "Kind person, know that once, only once, this ring will make you invisible," he says and then disappears.	小精靈被你的友善打動，送你一枚魔戒。他說：「善良的人啊，記住，這枚戒指只能讓你隱形一次，僅僅一次。」說完便消失無蹤。
The elf has left since you were not very cordial to him.	由於你對他不夠親切，小精靈已經離開了。
I'm surprised at you!  That is very impolite!	真讓我意外！這樣做太沒禮貌了！
There is a clear mountain lake and some trees here.	這裡有一座清澈的山中湖泊和幾棵樹。
Silly!  You can't get close enough to do that.	傻瓜！你根本沒辦法靠得夠近做這件事。
